,apparentTemperatureMinTime,precipType,cloudCover,temperatureMin,summary,dewPoint,apparentTemperatureMax,temperatureMax,temperatureMaxTime,windBearing,moonPhase,visibility,sunsetTime,pressure,apparentTemperatureMin,icon,apparentTemperatureMaxTime,humidity,windSpeed,time,sunriseTime,temperatureMinTime
607,1472511600.0,rain,0.32,54.08,Partly cloudy starting in the afternoon.,55.35,68.31,68.31,1472569200.0,226.0,0.94,8.58,1472583919.0,1020.98,54.08,partly-cloudy-day,1472569200.0,0.82,9.42,1472511600.0,1472533888.0,1472511600.0
608,1472680800.0,rain,0.62,54.71,Mostly cloudy throughout the day.,53.58,64.47,64.47,1472652000.0,238.0,0.97,8.42,1472670171.0,1016.33,54.71,partly-cloudy-day,1472652000.0,0.8,11.33,1472598000.0,1472620399.0,1472680800.0
609,1472706000.0,rain,0.58,48.94,Mostly cloudy throughout the day.,49.45,61.65,61.65,1472734800.0,236.0,0.01,8.51,1472756422.0,1019.24,46.76,partly-cloudy-day,1472734800.0,0.77,10.54,1472684400.0,1472706909.0,1472706000.0
610,1472853600.0,rain,0.59,53.53,Mostly cloudy until evening.,52.74,63.18,63.18,1472821200.0,238.0,0.04,8.18,1472842673.0,1013.66,53.53,partly-cloudy-day,1472821200.0,0.82,11.44,1472770800.0,1472793420.0,1472853600.0
611,1472875200.0,rain,0.78,51.96,Mostly cloudy until evening.,53.05,56.95,56.95,1472893200.0,189.0,0.07,6.74,1472928923.0,1010.51,51.96,partly-cloudy-day,1472893200.0,0.93,5.78,1472857200.0,1472879930.0,1472875200.0
612,1473026400.0,rain,0.51,52.73,Mostly cloudy until afternoon.,53.7,62.2,62.2,1473004800.0,327.0,0.1,7.05,1473015172.0,1008.85,52.73,partly-cloudy-day,1473004800.0,0.89,4.17,1472943600.0,1472966441.0,1473026400.0
613,1473033600.0,rain,0.64,52.04,Mostly cloudy throughout the day.,56.24,66.21,66.21,1473091200.0,180.0,0.13,7.85,1473101421.0,1015.97,52.04,partly-cloudy-day,1473091200.0,0.9,7.27,1473030000.0,1473052951.0,1473033600.0
614,1473116400.0,rain,0.55,60.73,Mostly cloudy throughout the day.,61.6,71.88,71.88,1473174000.0,226.0,0.16,8.01,1473187670.0,1019.59,60.73,partly-cloudy-day,1473174000.0,0.86,9.28,1473116400.0,1473139461.0,1473116400.0
615,1473220800.0,rain,0.43,61.6,Partly cloudy throughout the day.,59.62,71.66,71.66,1473260400.0,192.0,0.19,8.39,1473273918.0,1016.76,61.6,partly-cloudy-day,1473260400.0,0.81,5.15,1473202800.0,1473225971.0,1473220800.0
616,1473368400.0,rain,0.31,56.18,Partly cloudy until evening and breezy in the afternoon.,55.96,63.97,63.97,1473339600.0,211.0,0.22,6.66,1473360166.0,1007.08,56.18,wind,1473339600.0,0.84,10.77,1473289200.0,1473312481.0,1473368400.0
617,1473397200.0,rain,0.54,55.36,Mostly cloudy until evening and breezy starting in the evening.,54.63,65.05,65.05,1473433200.0,197.0,0.25,8.35,1473446414.0,1006.92,55.36,wind,1473433200.0,0.82,16.48,1473375600.0,1473398991.0,1473397200.0
618,1473544800.0,rain,,48.91,Clear throughout the day.,48.53,61.17,61.17,1473462000.0,247.0,0.28,8.35,1473532661.0,1009.95,45.88,clear-day,1473462000.0,0.78,5.19,1473462000.0,1473485501.0,1473544800.0
619,1473566400.0,rain,0.01,48.04,Clear throughout the day.,46.86,63.04,63.04,1473598800.0,199.0,0.31,8.64,1473618908.0,1012.72,44.75,clear-day,1473598800.0,0.75,10.75,1473548400.0,1473572011.0,1473573600.0
620,1473652800.0,rain,0.44,53.26,Mostly cloudy throughout the day.,55.29,69.33,69.33,1473699600.0,177.0,0.35,8.84,1473705154.0,1008.73,53.26,partly-cloudy-day,1473699600.0,0.8,13.94,1473634800.0,1473658520.0,1473652800.0
621,1473742800.0,rain,0.33,59.88,"Partly cloudy starting in the afternoon, continuing until evening.",61.04,77.14,77.14,1473775200.0,147.0,0.38,7.85,1473791400.0,1011.27,59.88,partly-cloudy-day,1473775200.0,0.83,3.19,1473721200.0,1473745030.0,1473742800.0
622,1473829200.0,rain,0.5,56.31,Foggy starting in the evening.,57.41,62.37,62.37,1473865200.0,9.0,0.41,3.44,1473877647.0,1014.4,56.31,fog,1473865200.0,0.94,6.98,1473807600.0,1473831540.0,1473829200.0
623,1473912000.0,rain,0.27,55.9,Foggy in the morning.,58.52,72.11,72.11,1473948000.0,330.0,0.45,2.45,1473963893.0,1011.58,55.9,fog,1473948000.0,0.91,1.46,1473894000.0,1473918050.0,1473912000.0
624,1474063200.0,rain,0.46,51.89,Mostly cloudy until afternoon.,52.84,59.59,59.59,1473980400.0,312.0,0.49,7.22,1474050138.0,1012.65,51.89,partly-cloudy-day,1473980400.0,0.87,9.21,1473980400.0,1474004560.0,1474063200.0
625,1474084800.0,rain,0.0,48.12,Clear throughout the day.,48.38,61.58,61.58,1474124400.0,332.0,0.52,8.64,1474136384.0,1021.98,45.12,clear-day,1474124400.0,0.83,5.82,1474066800.0,1474091070.0,1474149600.0
626,1474178400.0,rain,0.02,45.55,Clear throughout the day.,49.76,63.4,63.4,1474207200.0,234.0,0.56,7.26,1474222630.0,1020.78,44.65,clear-day,1474207200.0,0.85,5.11,1474153200.0,1474177580.0,1474178400.0
627,1474268400.0,rain,0.73,52.57,Mostly cloudy throughout the day.,51.89,58.97,58.97,1474290000.0,340.0,0.6,7.9,1474308875.0,1022.4,52.57,partly-cloudy-day,1474290000.0,0.88,4.74,1474239600.0,1474264090.0,1474268400.0
628,1474351200.0,rain,0.55,47.1,Mostly cloudy throughout the day.,49.38,59.63,59.63,1474376400.0,349.0,0.64,7.47,1474395121.0,1020.98,47.1,partly-cloudy-day,1474376400.0,0.86,1.71,1474326000.0,1474350600.0,1474351200.0
629,1474434000.0,rain,0.78,50.77,Mostly cloudy until evening.,52.6,61.47,61.47,1474462800.0,169.0,0.67,5.89,1474481367.0,1016.57,50.77,partly-cloudy-day,1474462800.0,0.89,8.37,1474412400.0,1474437110.0,1474434000.0
630,1474581600.0,rain,0.36,48.0,Partly cloudy until afternoon.,48.39,59.04,59.04,1474552800.0,226.0,0.71,7.28,1474567612.0,1015.74,44.83,partly-cloudy-day,1474552800.0,0.8,7.96,1474498800.0,1474523620.0,1474581600.0
631,1474610400.0,rain,0.31,45.08,Mostly cloudy until evening.,46.59,60.2,60.2,1474642800.0,206.0,0.75,8.46,1474653858.0,1019.3,42.41,partly-cloudy-day,1474642800.0,0.8,10.04,1474585200.0,1474610131.0,1474610400.0
632,1474686000.0,rain,0.0,51.46,Clear throughout the day.,51.56,64.08,64.08,1474725600.0,185.0,0.78,8.71,1474740104.0,1010.53,51.46,clear-day,1474725600.0,0.79,17.18,1474671600.0,1474696642.0,1474686000.0
633,1474840800.0,rain,0.0,47.61,Clear throughout the day.,49.77,60.46,60.46,1474761600.0,216.0,0.82,8.12,1474826350.0,1008.29,43.25,clear-day,1474761600.0,0.82,12.32,1474758000.0,1474783152.0,1474840800.0
634,1474862400.0,rain,0.64,45.05,Mostly cloudy until evening.,48.12,54.44,54.44,1474902000.0,181.0,0.85,7.8,1474912596.0,1017.8,41.85,partly-cloudy-day,1474902000.0,0.92,7.86,1474844400.0,1474869663.0,1474862400.0
635,1474938000.0,rain,0.61,50.86,Mostly cloudy until evening and breezy overnight.,51.94,62.11,62.11,1474981200.0,214.0,0.89,7.37,1474998843.0,1015.97,50.86,wind,1474981200.0,0.87,12.57,1474930800.0,1474956175.0,1474938000.0
636,1475035200.0,rain,0.35,54.5,Mostly cloudy until afternoon and breezy starting in the evening.,54.54,65.95,65.95,1475074800.0,234.0,0.92,7.43,1475085089.0,1014.63,54.5,wind,1475074800.0,0.83,17.43,1475017200.0,1475042686.0,1475035200.0
637,1475186400.0,rain,0.21,48.56,Breezy until evening and partly cloudy in the morning.,47.5,60.83,60.83,1475107200.0,248.0,0.95,8.33,1475171336.0,1006.09,43.77,wind,1475107200.0,0.77,20.27,1475103600.0,1475129198.0,1475186400.0
638,1475204400.0,rain,0.25,44.43,Partly cloudy until afternoon.,44.55,55.99,55.99,1475244000.0,237.0,0.99,8.6,1475257584.0,1007.42,42.18,partly-cloudy-day,1475244000.0,0.83,8.82,1475190000.0,1475215710.0,1475272800.0
639,1475359200.0,rain,0.0,41.56,Clear throughout the day.,44.09,54.01,54.01,1475323200.0,38.0,0.02,7.52,1475343831.0,1007.73,41.4,clear-day,1475323200.0,0.89,3.75,1475276400.0,1475302222.0,1475298000.0
640,1475388000.0,rain,0.0,40.85,Clear throughout the day.,42.98,55.37,55.37,1475416800.0,9.0,0.05,8.22,1475430079.0,1017.65,39.34,clear-day,1475416800.0,0.85,5.33,1475362800.0,1475388734.0,1475445600.0
641,1475474400.0,rain,0.19,37.32,Partly cloudy until afternoon.,42.27,57.53,57.53,1475503200.0,138.0,0.08,6.92,1475516328.0,1029.01,37.32,partly-cloudy-day,1475503200.0,0.86,4.35,1475449200.0,1475475247.0,1475474400.0
642,1475535600.0,rain,0.27,48.83,Partly cloudy until afternoon.,50.3,60.98,60.98,1475582400.0,115.0,0.11,7.19,1475602576.0,1033.18,46.2,partly-cloudy-day,1475582400.0,0.88,10.93,1475535600.0,1475561760.0,1475535600.0
643,1475704800.0,rain,0.41,47.99,Mostly cloudy until afternoon.,46.12,56.75,56.75,1475668800.0,110.0,0.14,8.16,1475688826.0,1034.28,42.82,partly-cloudy-day,1475668800.0,0.78,14.0,1475622000.0,1475648274.0,1475704800.0
644,1475726400.0,rain,0.21,44.71,Partly cloudy until evening.,44.24,55.9,55.9,1475762400.0,75.0,0.17,8.48,1475775076.0,1031.23,40.42,partly-cloudy-day,1475762400.0,0.8,12.14,1475708400.0,1475734788.0,1475726400.0
645,1475809200.0,rain,0.8,50.3,Mostly cloudy until afternoon.,48.21,54.58,54.58,1475848800.0,79.0,0.2,8.17,1475861326.0,1026.29,50.3,partly-cloudy-day,1475848800.0,0.86,9.13,1475794800.0,1475821302.0,1475809200.0
646,1475964000.0,rain,,47.08,Clear throughout the day.,46.47,55.32,55.32,1475935200.0,40.0,0.23,8.42,1475947577.0,1029.48,45.6,clear-day,1475935200.0,0.86,5.34,1475881200.0,1475907816.0,1475964000.0
647,1475992800.0,rain,,43.72,Clear throughout the day.,44.3,52.0,52.0,1476014400.0,23.0,0.26,8.17,1476033828.0,1031.42,41.01,clear-day,1476014400.0,0.89,4.84,1475967600.0,1475994331.0,1475992800.0
648,1476072000.0,rain,0.34,40.9,Mostly cloudy until evening.,43.33,51.4,51.4,1476100800.0,18.0,0.29,8.28,1476120081.0,1029.05,37.52,partly-cloudy-day,1476100800.0,0.91,6.88,1476054000.0,1476080846.0,1476075600.0
649,1476140400.0,rain,0.66,44.96,Mostly cloudy until evening.,46.78,51.3,51.3,1476194400.0,59.0,0.33,7.28,1476206333.0,1027.23,41.91,partly-cloudy-day,1476194400.0,0.93,10.92,1476140400.0,1476167362.0,1476140400.0
650,1476252000.0,rain,0.76,46.77,Mostly cloudy until evening.,46.0,51.92,51.92,1476273600.0,65.0,0.36,7.94,1476292587.0,1025.99,42.23,partly-cloudy-day,1476273600.0,0.89,10.58,1476226800.0,1476253878.0,1476252000.0
651,1476338400.0,rain,0.72,45.8,Mostly cloudy until evening.,45.18,50.74,50.74,1476363600.0,76.0,0.4,8.04,1476378841.0,1018.68,41.37,partly-cloudy-day,1476363600.0,0.9,10.0,1476313200.0,1476340394.0,1476338400.0
652,1476403200.0,rain,0.79,46.64,Mostly cloudy until evening.,46.13,52.34,52.34,1476450000.0,95.0,0.44,6.57,1476465097.0,1009.99,42.28,partly-cloudy-day,1476450000.0,0.91,9.52,1476399600.0,1476426911.0,1476399600.0
653,1476561600.0,rain,,45.44,Clear throughout the day.,47.49,54.67,54.67,1476540000.0,124.0,0.47,3.98,1476551353.0,1006.13,43.27,clear-day,1476540000.0,0.92,4.69,1476486000.0,1476513428.0,1476568800.0
654,1476601200.0,rain,0.0,44.46,Clear throughout the day.,47.04,55.55,55.55,1476630000.0,157.0,0.51,5.53,1476637609.0,1009.13,40.79,clear-day,1476630000.0,0.93,9.7,1476572400.0,1476599945.0,1476583200.0
655,1476666000.0,rain,0.28,47.55,Partly cloudy until evening.,46.38,55.81,55.81,1476709200.0,201.0,0.55,8.36,1476723867.0,1011.24,41.92,partly-cloudy-day,1476709200.0,0.86,12.28,1476658800.0,1476686463.0,1476666000.0
656,1476777600.0,rain,0.37,43.12,Mostly cloudy until evening.,42.3,43.11,48.34,1476759600.0,265.0,0.59,8.09,1476810126.0,1013.93,37.3,partly-cloudy-day,1476759600.0,0.88,8.89,1476745200.0,1476772981.0,1476777600.0
657,1476831600.0,rain,0.6,45.96,Mostly cloudy until evening.,44.43,51.75,51.75,1476878400.0,330.0,0.62,8.48,1476896385.0,1021.29,40.88,partly-cloudy-day,1476878400.0,0.86,10.39,1476831600.0,1476859500.0,1476860400.0
658,1476997200.0,rain,0.57,45.4,Mostly cloudy until afternoon.,46.8,52.57,52.57,1476968400.0,354.0,0.66,8.06,1476982646.0,1024.05,43.14,partly-cloudy-day,1476968400.0,0.94,6.47,1476918000.0,1476946019.0,1477000800.0
659,1477083600.0,rain,0.53,42.39,Mostly cloudy until afternoon.,44.17,51.6,51.6,1477054800.0,349.0,0.7,7.44,1477068908.0,1022.0,40.62,partly-cloudy-day,1477054800.0,0.93,3.33,1477004400.0,1477032538.0,1477087200.0
660,1477173600.0,rain,,42.57,Clear throughout the day.,43.33,45.39,49.81,1477141200.0,43.0,0.73,6.78,1477155171.0,1019.92,39.16,clear-day,1477141200.0,0.92,6.4,1477090800.0,1477119058.0,1477094400.0
661,1477260000.0,rain,,41.54,Clear throughout the day.,41.81,42.34,47.61,1477227600.0,58.0,0.77,8.21,1477241435.0,1017.07,35.89,clear-day,1477227600.0,0.89,11.51,1477177200.0,1477205578.0,1477260000.0
662,1477267200.0,rain,0.53,39.94,Mostly cloudy until evening.,42.09,46.11,49.53,1477310400.0,43.0,0.8,8.29,1477327700.0,1017.01,35.69,partly-cloudy-day,1477310400.0,0.92,5.63,1477263600.0,1477292098.0,1477274400.0
663,1477375200.0,rain,0.25,38.53,Foggy in the morning.,42.86,51.52,51.52,1477404000.0,174.0,0.84,4.76,1477413966.0,1022.63,38.53,fog,1477404000.0,0.94,2.29,1477350000.0,1477378619.0,1477375200.0
664,1477440000.0,rain,0.55,47.33,Mostly cloudy until evening.,48.08,54.15,54.15,1477483200.0,232.0,0.87,6.58,1477500234.0,1022.76,43.57,partly-cloudy-day,1477483200.0,0.89,10.31,1477436400.0,1477465140.0,1477440000.0
665,1477533600.0,rain,0.57,50.3,Mostly cloudy until afternoon.,48.57,55.06,55.06,1477573200.0,240.0,0.9,8.12,1477586503.0,1024.07,50.3,partly-cloudy-day,1477573200.0,0.84,15.2,1477522800.0,1477551661.0,1477533600.0
666,1477692000.0,rain,0.66,44.25,Mostly cloudy until evening.,46.68,54.99,54.99,1477616400.0,264.0,0.93,8.22,1477672773.0,1029.78,44.25,partly-cloudy-day,1477616400.0,0.85,8.44,1477609200.0,1477638182.0,1477692000.0
667,1477695600.0,rain,0.0,43.39,Clear throughout the day.,49.19,57.35,57.35,1477749600.0,228.0,0.96,7.2,1477759045.0,1033.1,43.39,clear-day,1477749600.0,0.93,4.63,1477695600.0,1477724704.0,1477695600.0
668,1477810800.0,rain,0.0,48.85,Clear throughout the day.,47.53,54.54,54.54,1477832400.0,233.0,0.99,6.81,1477845318.0,1029.38,46.85,clear-day,1477832400.0,0.89,4.61,1477782000.0,1477811225.0,1477810800.0
669,1477954800.0,rain,0.11,46.86,Foggy in the morning.,47.46,54.87,54.87,1477922400.0,252.0,0.03,2.72,1477931593.0,1026.42,44.85,fog,1477922400.0,0.93,2.75,1477872000.0,1477897747.0,1477897200.0
670,1478037600.0,rain,0.26,35.21,Partly cloudy until afternoon.,39.23,43.27,47.62,1478005200.0,340.0,0.06,7.8,1478017869.0,1026.21,29.47,partly-cloudy-day,1478005200.0,0.86,6.38,1477958400.0,1477984269.0,1478037600.0
671,1478062800.0,rain,0.24,34.64,Partly cloudy until afternoon.,34.66,41.67,45.92,1478098800.0,294.0,0.09,8.88,1478104147.0,1024.07,28.43,partly-cloudy-day,1478098800.0,0.86,6.92,1478044800.0,1478070791.0,1478124000.0
672,1478131200.0,rain,0.91,34.99,Mostly cloudy until evening.,39.29,40.29,45.11,1478214000.0,217.0,0.12,7.83,1478190427.0,1016.52,32.41,partly-cloudy-day,1478214000.0,0.93,6.63,1478131200.0,1478157313.0,1478131200.0
673,1478296800.0,rain,0.37,38.03,Partly cloudy until afternoon.,39.0,41.1,45.7,1478260800.0,261.0,0.15,7.98,1478276708.0,1006.1,33.24,partly-cloudy-day,1478260800.0,0.9,6.6,1478217600.0,1478243835.0,1478286000.0
674,1478386800.0,rain,0.0,36.65,Clear throughout the day.,35.36,33.26,41.16,1478314800.0,336.0,0.18,7.96,1478362991.0,1006.74,27.01,clear-day,1478314800.0,0.85,16.83,1478304000.0,1478330357.0,1478386800.0
675,1478408400.0,rain,0.0,36.86,Clear throughout the day.,35.72,34.39,41.78,1478437200.0,353.0,0.21,7.99,1478449275.0,1009.41,26.96,clear-day,1478437200.0,0.88,12.95,1478390400.0,1478416879.0,1478408400.0
676,1478559600.0,rain,0.41,34.9,Mostly cloudy until evening.,35.28,33.75,40.33,1478527200.0,343.0,0.24,8.54,1478535562.0,1015.76,29.14,partly-cloudy-day,1478527200.0,0.9,8.59,1478476800.0,1478503401.0,1478559600.0
677,1478646000.0,rain,0.75,32.58,Mostly cloudy until evening.,33.13,39.01,39.01,1478610000.0,201.0,0.28,8.13,1478621851.0,1008.37,27.74,partly-cloudy-day,1478610000.0,0.91,1.23,1478563200.0,1478589922.0,1478588400.0
678,1478667600.0,rain,0.71,31.71,Mostly cloudy until evening.,33.06,36.44,36.44,1478700000.0,143.0,0.31,4.77,1478708141.0,1001.16,26.49,partly-cloudy-day,1478700000.0,0.96,1.88,1478649600.0,1478676443.0,1478728800.0
679,1478739600.0,rain,0.6,32.49,Mostly cloudy until evening.,35.96,36.76,42.73,1478782800.0,288.0,0.35,6.88,1478794434.0,1003.65,28.61,partly-cloudy-day,1478782800.0,0.92,6.33,1478736000.0,1478762964.0,1478739600.0
680,1478905200.0,rain,,40.75,Clear throughout the day.,37.77,32.74,41.11,1478901600.0,180.0,0.39,8.36,1478880728.0,1013.74,32.26,clear-day,1478901600.0,0.88,5.88,1478822400.0,1478849485.0,1478822400.0
681,1478916000.0,rain,0.0,40.44,Clear throughout the day.,42.62,46.5,48.92,1478959200.0,201.0,0.42,6.23,1478967025.0,1013.14,32.05,clear-day,1478959200.0,0.95,7.26,1478908800.0,1478936005.0,1478991600.0
682,1479024000.0,rain,0.21,35.97,Partly cloudy until afternoon.,40.53,42.5,47.7,1479078000.0,252.0,0.46,7.47,1479053324.0,1025.47,31.92,partly-cloudy-day,1479078000.0,0.93,4.76,1478995200.0,1479022524.0,1479024000.0
683,1479081600.0,rain,0.71,48.22,Mostly cloudy throughout the day.,50.37,55.48,55.48,1479132000.0,243.0,0.51,7.53,1479139625.0,1023.1,43.16,partly-cloudy-day,1479132000.0,0.92,13.09,1479081600.0,1479109043.0,1479081600.0
684,1479243600.0,rain,0.46,42.02,Mostly cloudy until evening.,46.09,56.53,56.53,1479178800.0,258.0,0.54,8.28,1479225929.0,1020.8,37.91,partly-cloudy-day,1479178800.0,0.87,10.34,1479168000.0,1479195561.0,1479240000.0
685,1479322800.0,rain,0.27,40.1,Partly cloudy until evening.,40.03,41.58,48.55,1479283200.0,248.0,0.57,8.4,1479312235.0,1007.48,32.67,partly-cloudy-day,1479283200.0,0.83,15.15,1479254400.0,1479282078.0,1479333600.0
686,1479423600.0,rain,0.51,34.55,Mostly cloudy until evening.,35.98,34.18,41.52,1479380400.0,228.0,0.61,7.9,1479398543.0,991.59,28.56,partly-cloudy-day,1479380400.0,0.91,10.85,1479340800.0,1479368595.0,1479423600.0
687,1479445200.0,rain,0.45,32.74,Partly cloudy until afternoon.,32.79,31.18,38.44,1479474000.0,236.0,0.65,7.69,1479484854.0,988.52,25.15,partly-cloudy-day,1479474000.0,0.94,7.79,1479427200.0,1479455110.0,1479445200.0
688,1479520800.0,rain,0.0,29.95,Clear throughout the day.,32.33,30.98,38.38,1479560400.0,222.0,0.68,7.96,1479571167.0,995.51,26.41,clear-day,1479560400.0,0.93,6.44,1479513600.0,1479541625.0,1479596400.0
689,1479618000.0,rain,0.0,29.22,Clear throughout the day.,31.65,31.66,38.88,1479646800.0,352.0,0.72,6.79,1479657483.0,992.11,24.44,clear-day,1479646800.0,0.94,5.13,1479600000.0,1479628138.0,1479682800.0
690,1479700800.0,rain,0.61,28.47,Overcast until afternoon and windy starting in the afternoon.,34.21,31.07,40.8,1479736800.0,38.0,0.75,5.97,1479743802.0,996.26,24.78,wind,1479736800.0,0.93,15.2,1479686400.0,1479714650.0,1479690000.0
691,1479772800.0,rain,1.0,39.28,Overcast until evening.,39.78,36.25,43.16,1479812400.0,355.0,0.78,6.28,1479830124.0,998.67,29.57,cloudy,1479812400.0,0.94,12.23,1479772800.0,1479801161.0,1479776400.0
692,1479942000.0,rain,0.24,34.9,Partly cloudy until afternoon.,35.81,39.1,43.33,1479909600.0,6.0,0.82,8.38,1479916448.0,1021.71,30.67,partly-cloudy-day,1479909600.0,0.9,5.87,1479859200.0,1479887671.0,1479942000.0
693,1479967200.0,rain,0.4,32.77,Mostly cloudy until evening.,33.71,38.54,41.49,1479992400.0,63.0,0.85,8.58,1480002776.0,1029.82,29.44,partly-cloudy-day,1479992400.0,0.88,3.62,1479945600.0,1479974179.0,1479974400.0
694,1480107600.0,rain,0.18,29.85,Partly cloudy until afternoon.,32.52,42.73,42.73,1480082400.0,234.0,0.88,8.26,1480089106.0,1027.58,29.85,partly-cloudy-day,1480082400.0,0.9,0.43,1480032000.0,1480060685.0,1480107600.0
695,1480140000.0,rain,0.0,29.05,Clear throughout the day.,33.54,39.68,43.83,1480201200.0,343.0,0.91,7.18,1480175440.0,1023.84,29.05,clear-day,1480201200.0,0.89,1.23,1480118400.0,1480147190.0,1480140000.0
696,1480287600.0,rain,,40.0,Clear throughout the day.,38.61,39.77,44.4,1480255200.0,35.0,0.94,7.57,1480261776.0,1028.43,34.98,clear-day,1480255200.0,0.87,6.76,1480204800.0,1480233693.0,1480287600.0
697,1480374000.0,rain,0.35,31.57,Partly cloudy until afternoon.,33.91,41.84,43.54,1480341600.0,89.0,0.97,8.29,1480348116.0,1032.93,28.43,partly-cloudy-day,1480341600.0,0.85,2.73,1480291200.0,1480320194.0,1480374000.0
698,1480395600.0,rain,0.08,27.47,Clear throughout the day.,29.98,33.91,38.86,1480428000.0,237.0,0.01,7.83,1480434459.0,1033.16,21.9,clear-day,1480428000.0,0.89,5.81,1480377600.0,1480406693.0,1480402800.0
699,1480464000.0,rain,0.23,36.32,Partly cloudy until evening.,37.33,38.48,44.59,1480510800.0,265.0,0.03,7.71,1480520806.0,1030.66,30.13,partly-cloudy-day,1480510800.0,0.88,9.92,1480464000.0,1480493190.0,1480489200.0
700,1480618800.0,rain,0.23,40.87,Mostly cloudy until afternoon.,39.83,43.15,48.31,1480597200.0,284.0,0.06,8.54,1480607155.0,1027.84,36.39,partly-cloudy-day,1480597200.0,0.85,9.7,1480550400.0,1480579685.0,1480626000.0
701,1480640400.0,rain,0.43,38.59,Mostly cloudy until afternoon.,38.71,42.95,45.16,1480683600.0,323.0,0.09,7.2,1480693508.0,1027.73,35.3,partly-cloudy-day,1480683600.0,0.92,1.98,1480636800.0,1480666177.0,1480647600.0
702,1480806000.0,rain,,36.55,Clear throughout the day.,36.11,39.78,41.53,1480773600.0,129.0,0.12,5.91,1480779865.0,1027.78,34.75,clear-day,1480773600.0,0.91,1.97,1480723200.0,1480752668.0,1480752000.0
703,1480888800.0,rain,0.0,32.57,Clear throughout the day.,32.67,36.29,41.82,1480860000.0,111.0,0.16,8.44,1480866225.0,1027.56,27.68,clear-day,1480860000.0,0.84,5.81,1480809600.0,1480839155.0,1480892400.0
704,1480978800.0,rain,0.16,29.4,Partly cloudy until afternoon.,30.46,36.82,36.82,1480946400.0,131.0,0.19,5.04,1480952589.0,1025.65,28.78,partly-cloudy-day,1480946400.0,0.93,1.81,1480896000.0,1480925640.0,1480928400.0
705,1481000400.0,rain,0.64,32.72,Foggy in the morning.,37.12,40.3,45.4,1481065200.0,183.0,0.22,2.59,1481038957.0,1024.1,29.43,fog,1481065200.0,0.97,5.87,1480982400.0,1481012122.0,1480982400.0
706,1481068800.0,rain,0.79,46.1,Mostly cloudy until evening.,49.28,55.09,55.09,1481144400.0,214.0,0.26,6.17,1481125328.0,1017.23,40.76,partly-cloudy-day,1481144400.0,0.91,14.74,1481068800.0,1481098602.0,1481068800.0
707,1481234400.0,rain,0.49,44.65,Overcast until afternoon.,48.15,53.8,53.8,1481155200.0,237.0,0.3,5.93,1481211703.0,1019.46,40.15,cloudy,1481155200.0,0.94,7.53,1481155200.0,1481185078.0,1481238000.0
708,1481248800.0,rain,0.77,43.09,Overcast until evening.,47.74,53.92,53.92,1481292000.0,216.0,0.33,6.69,1481298082.0,1018.0,39.47,cloudy,1481292000.0,0.92,10.93,1481241600.0,1481271552.0,1481245200.0
709,1481410800.0,rain,0.0,43.25,Clear throughout the day.,43.81,44.53,49.48,1481328000.0,239.0,0.37,7.94,1481384464.0,1016.73,37.18,clear-day,1481328000.0,0.88,10.2,1481328000.0,1481358022.0,1481410800.0
710,1481428800.0,rain,0.0,42.05,Clear throughout the day.,41.14,41.42,47.53,1481461200.0,267.0,0.41,8.18,1481470851.0,1019.66,35.02,clear-day,1481461200.0,0.88,11.47,1481414400.0,1481444490.0,1481428800.0
711,1481533200.0,rain,0.5,37.07,Mostly cloudy until evening.,40.25,42.82,42.82,1481580000.0,186.0,0.44,4.95,1481557241.0,1019.91,32.55,partly-cloudy-day,1481580000.0,0.97,4.38,1481500800.0,1481530954.0,1481533200.0
712,1481652000.0,rain,0.94,41.91,Foggy starting in the evening.,43.05,43.22,45.72,1481670000.0,145.0,0.48,3.5,1481643635.0,1017.36,41.28,fog,1481670000.0,0.98,2.8,1481587200.0,1481617414.0,1481605200.0
713,1481752800.0,rain,0.38,43.93,Mostly cloudy until afternoon.,45.54,45.24,49.75,1481720400.0,173.0,0.52,4.1,1481730034.0,1016.19,39.48,partly-cloudy-day,1481720400.0,0.95,8.89,1481673600.0,1481703872.0,1481756400.0
714,1481778000.0,rain,0.61,40.95,Overcast until afternoon.,42.98,40.91,46.02,1481839200.0,160.0,0.56,3.19,1481816436.0,1016.61,35.2,cloudy,1481839200.0,0.96,9.97,1481760000.0,1481790325.0,1481770800.0
715,1481911200.0,rain,0.67,41.83,Mostly cloudy until afternoon.,43.53,43.87,46.87,1481893200.0,183.0,0.59,3.29,1481902842.0,1023.1,39.36,partly-cloudy-day,1481893200.0,0.96,6.75,1481846400.0,1481876776.0,1481929200.0
716,1481961600.0,rain,0.0,34.27,Clear throughout the day.,36.64,36.85,42.29,1481979600.0,242.0,0.63,7.19,1481989252.0,1034.94,29.45,clear-day,1481979600.0,0.92,6.78,1481932800.0,1481963222.0,1481965200.0
717,1482019200.0,rain,0.0,40.01,Clear throughout the day.,40.37,43.55,47.42,1482066000.0,244.0,0.66,7.76,1482075666.0,1033.07,34.94,clear-day,1482066000.0,0.9,7.03,1482019200.0,1482049665.0,1482098400.0
718,1482130800.0,rain,0.0,36.77,Clear throughout the day.,39.22,40.81,42.88,1482159600.0,257.0,0.7,5.49,1482162085.0,1026.68,33.34,clear-day,1482159600.0,0.96,3.26,1482105600.0,1482136104.0,1482134400.0
